PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P067
Station name, CleggRanchCS2004
Begin Date, 2004-01-14
End Date, 2026-04-01
Release Date, 2026-04-02
Source file, P067.cwu.igs14.pos
Offset from source file, 245.54 mm North, -255.33 mm East, -10.97 mm Vertical
Reference position, 35.5517532665 North Latitude, -121.0029613705 East Longitude, 107.00063 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2004-07-31,42.54, -11.09, 4.10, 2.11, 1.9, 8.17, repro,
2004-08-01,43.14, -10.89, -3.35, 2.08, 1.86, 8.08, repro,
2004-08-02,43.01, -12.83, 1.56, 1.98, 1.71, 7.58, repro,
2004-08-03,43.06, -12.10, 5.56, 2.08, 1.79, 8.01, repro,
2004-08-04,42.68, -11.98, 9.10, 2.04, 1.72, 7.86, repro,
2004-08-05,43.63, -12.26, -2.48, 1.99, 1.71, 7.7, repro,
2004-08-06,42.48, -12.01, -4.70, 2.05, 1.82, 7.92, repro,
2004-08-07,44.25, -13.54, 3.60, 2, 1.74, 7.75, repro,
2004-08-08,44.43, -13.20, 3.86, 1.99, 1.71, 7.57, repro,
2004-08-09,42.82, -13.57, 1.83, 1.96, 1.72, 7.69, repro,
2004-08-10,43.12, -12.74, -0.15, 2.1, 1.79, 8.2, repro,
2004-08-11,44.27, -11.63, -6.55, 1.99, 1.75, 7.79, repro,
2004-08-12,44.03, -13.08, -3.14, 2.02, 1.82, 8.04, repro,
2004-08-13,43.41, -13.09, 0.27, 1.99, 1.73, 7.74, repro,
2004-08-14,43.59, -13.08, 0.24, 1.98, 1.69, 7.68, repro,
2004-08-15,43.50, -13.53, 5.74, 1.98, 1.67, 7.54, repro,
2004-08-16,46.04, -11.74, -6.47, 1.99, 1.74, 7.7, repro,
2004-08-17,45.18, -13.17, -1.50, 1.99, 1.75, 7.77, repro,
2004-08-18,46.49, -12.97, -0.51, 2, 1.75, 7.85, repro,
2004-08-19,43.84, -14.20, -2.91, 1.97, 1.68, 7.61, repro,
2004-08-20,45.90, -13.58, -2.53, 1.99, 1.72, 7.74, repro,
2004-08-21,45.51, -14.44, 3.76, 2.01, 1.73, 7.66, repro,
2004-08-22,45.48, -12.95, 4.87, 1.96, 1.69, 7.6, repro,
2004-08-23,46.59, -14.19, -8.26, 2.07, 1.87, 8.01, repro,
2004-08-24,46.59, -13.97, -0.53, 2, 1.74, 7.76, repro,
2004-08-25,46.04, -14.50, 2.49, 2.12, 1.81, 7.96, repro,
2004-08-26,44.79, -14.75, 6.29, 1.97, 1.67, 7.58, repro,
2004-08-27,45.16, -13.43, -0.26, 1.96, 1.67, 7.54, repro,
2004-08-28,46.06, -14.12, -0.53, 1.98, 1.74, 7.72, repro,
2004-08-29,47.59, -13.32, -0.49, 2.09, 1.8, 7.97, repro,
2004-08-30,45.62, -14.48, -1.46, 2.12, 1.81, 8.01, repro,
2004-08-31,47.29, -14.11, -3.93, 2.01, 1.75, 7.85, repro,
2004-09-01,46.30, -15.18, 1.94, 2.1, 1.75, 7.95, repro,
2004-09-02,45.93, -14.97, -0.60, 2.09, 1.74, 7.91, repro,
2004-09-03,46.57, -15.16, 6.28, 2.05, 1.82, 8.22, repro,
2004-09-04,46.50, -16.23, 8.86, 2.06, 1.79, 7.93, repro,
2004-09-05,46.51, -14.38, 3.30, 2.05, 1.82, 8.14, repro,
2004-09-06,47.48, -14.70, 4.22, 2.04, 1.73, 7.83, repro,
2004-09-07,46.46, -15.26, 9.38, 1.98, 1.69, 7.67, repro,
2004-09-08,47.98, -14.25, 1.88, 2.04, 1.81, 7.98, repro,
2004-09-09,47.46, -14.96, 5.10, 2.07, 1.8, 7.94, repro,
2004-09-10,46.71, -15.32, 1.80, 1.97, 1.69, 7.69, repro,
2004-09-11,47.33, -15.64, 1.52, 1.99, 1.69, 7.73, repro,
2004-09-12,47.62, -16.23, 1.11, 1.97, 1.7, 7.67, repro,
2004-09-13,47.64, -14.56, 9.07, 2.04, 1.72, 7.96, repro,
2004-09-14,48.13, -15.64, 5.57, 2.02, 1.76, 7.86, repro,
2004-09-15,48.19, -14.70, -1.24, 2.09, 1.85, 8.09, repro,
2004-09-16,47.79, -16.66, 1.97, 2.01, 1.71, 7.67, repro,
2004-09-17,50.00, -17.62, 4.45, 2.03, 1.73, 7.79, repro,
2004-09-18,47.83, -15.32, 3.15, 2.04, 1.72, 7.79, repro,
2004-09-19,49.60, -16.77, 0.84, 2.08, 1.8, 7.99, repro,
2004-09-20,50.16, -17.52, 1.75, 1.96, 1.67, 7.55, repro,
2004-09-21,48.99, -16.99, 1.35, 1.97, 1.69, 7.62, repro,
2004-09-22,48.60, -16.56, -0.67, 2.09, 1.74, 7.89, repro,
2004-09-23,49.89, -17.56, 2.09, 2.01, 1.72, 7.75, repro,
2004-09-24,49.97, -15.07, -1.87, 2.01, 1.73, 7.76, repro,
2004-09-25,49.48, -17.07, 2.94, 2, 1.74, 7.81, repro,
2004-09-26,49.67, -16.72, -6.38, 1.99, 1.76, 7.77, repro,
2004-09-27,50.35, -16.68, -0.27, 2.07, 1.85, 8.04, repro,
2004-09-28,48.99, -16.92, -3.64, 1.99, 1.71, 7.69, repro,
2004-09-29,50.68, -17.23, -1.91, 1.95, 1.65, 7.43, repro,
2004-09-30,49.68, -18.79, -5.24, 1.99, 1.71, 7.65, repro,
2004-10-01,49.98, -17.13, -4.88, 2.04, 1.79, 7.88, repro,
2004-10-02,49.25, -18.18, -1.61, 2.05, 1.85, 8.15, repro,
2004-10-03,51.04, -18.87, 0.85, 2.04, 1.76, 7.72, repro,
2004-10-04,51.14, -17.40, -2.89, 1.95, 1.66, 7.46, repro,
2004-10-05,50.75, -19.70, -1.95, 2.01, 1.75, 7.79, repro,
2004-10-06,51.19, -18.12, -5.30, 2.11, 1.79, 8.07, repro,
2004-10-07,52.25, -18.17, -2.54, 2, 1.75, 7.78, repro,
2004-10-08,50.97, -20.07, 3.56, 2.08, 1.85, 8.01, repro,
2004-10-09,50.64, -17.96, -1.45, 2.05, 1.76, 7.85, repro,
2004-10-10,50.81, -19.09, 1.04, 2.01, 1.74, 7.74, repro,
2004-10-11,52.04, -19.98, -2.98, 2.07, 1.82, 8.16, repro,
2004-10-12,51.52, -17.18, -5.37, 2.03, 1.76, 7.9, repro,
2004-10-13,50.32, -19.99, -0.82, 2.03, 1.81, 8.02, repro,
2004-10-14,51.85, -19.21, -2.66, 2.05, 1.84, 8.02, repro,
2004-10-15,51.04, -20.17, -3.36, 2.06, 1.8, 7.93, repro,
2004-10-16,51.93, -19.63, -2.14, 1.97, 1.72, 7.71, repro,
2004-10-17,52.08, -19.03, 7.48, 1.97, 1.67, 7.55, repro,
2004-10-18,52.21, -19.74, 2.03, 2.04, 1.76, 8.09, repro,
2004-10-19,49.88, -19.96, -0.83, 2.12, 1.82, 8.03, repro,
2004-10-20,52.61, -23.47, 3.32, 2.12, 1.84, 8.28, repro,
2004-10-21,51.36, -20.26, 4.11, 2.01, 1.68, 7.65, repro,
2004-10-22,51.81, -20.55, -4.54, 2.08, 1.78, 7.95, repro,
2004-10-23,52.66, -19.29, 4.14, 1.98, 1.68, 7.59, repro,
2004-10-24,53.48, -19.93, -0.46, 1.98, 1.68, 7.59, repro,
2004-10-25,52.18, -22.27, -0.03, 2.02, 1.75, 7.96, repro,
2004-10-26,53.42, -21.19, 2.81, 2.09, 1.81, 8.15, repro,
2004-10-27,55.34, -20.66, -10.25, 2.15, 1.84, 8.47, repro,
2004-10-28,54.68, -22.02, 1.62, 2.01, 1.74, 7.92, repro,
2004-10-29,53.89, -19.67, -6.07, 2.03, 1.76, 8.01, repro,
